"Hugo_Symbol","Tumor_Sample_Barcode","Variant_Classification","Variant_Type","Cytoband","key","cito","N_samples","total","Fract"
"C17orf76-AS1","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ZSWIM7","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SMCR7","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SLC5A10","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SMCR5","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SMCR8","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SMCR9","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TOM1L2","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SLC47A2","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TRIM16L","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"USP32P1","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CENPV","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FLCN","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"PLD6","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"USP32P2","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TBC1D28","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CCDC144B","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"LOC339240","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"TBC1D26","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CDRT1","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FAM211A","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"KRT16P2","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"GRAPL","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"CDRT15P2","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FAM83G","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"EVPLL","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"LGALS9C","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORA59B","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORA59A","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORD49B","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"SNORD65","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MIR33B","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"ZNF286B","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"FAM106CP","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MIR1288","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"MIR1180","sgit-st004-01-000-000","Amp","CNV","AP_7:17p11.2","Amp_AP_7:17p11.2","17p11.2",9,11,0.818181818181818
"hsa-mir-586","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"BYSL","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"RUNX2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"CCND3","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"CDC5L","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"SLC29A1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"GUCA1A","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"GUCA1B","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"HSP90AB1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MDFI","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MEA1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"NFKBIE","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"NFYA","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"PEX6","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"PGC","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"POLH","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"PPP2R5D","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"PTK7","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"PRPH2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"SRF","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TBCC","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"VEGFA","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TFEB","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"SUPT3H","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"NCR2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MED20","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"POLR1C","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MAD2L1BP","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"CUL7","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"C6orf108","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"CNPY3","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"FRS3","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"SLC22A7","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"APOBEC2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"CAPN11","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"ENPP4","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"CUL9","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"UBR2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"KIAA0240","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"ZNF318","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"YIPF3","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"USP49","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"GNMT","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"PRICKLE4","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MRPL2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"CLIC5","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TREM2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TREM1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"GTPBP2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MRPS18A","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MRPS10","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TMEM63B","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TRERF1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"AARS2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"XPO5","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"ENPP5","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MRPL14","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"DLK2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TREML2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TTBK1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"RRP36","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"ABCC10","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"KLC4","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TJAP1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"FOXP4","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"KLHDC3","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TAF8","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"PTCRA","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TCTE1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"SPATS1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"C6orf223","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"RSPH9","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"LRRC73","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TREML2P1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"LOC221442","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"C6orf130","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TSPO2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"UNC5CL","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TREML4","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"RPL7L1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TREML1","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TREML3","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"SLC35B2","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"CRIP3","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"C6orf226","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TMEM151B","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"ATP6V0CP3","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"C6orf132","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MIR586","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"LOC100132354","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"TOMM6","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MIR4647","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MIR4641","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"MIR4642","sgit-st026-01-000-000","Amp","CNV","AP_2:6p21.1","Amp_AP_2:6p21.1","6p21.1",7,11,0.636363636363636
"hsa-mir-555","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"hsa-mir-92b","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"hsa-mir-4258","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"hsa-mir-190b","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"hsa-mir-554","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"hsa-mir-4257","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"ADAR","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"ARNT","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"CHRNB2","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"CKS1B","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"CLK2","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"CTSK","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"CTSS","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"ECM1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"EFNA1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"EFNA3","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"EFNA4","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"ENSA","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"FCGR1A","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"FDPS","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"FLG","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"GBA","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"GBAP1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"IL6R","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"ILF2","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"IVL","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"KCNN3","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"LMNA","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"LOR","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"MCL1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"SMCP","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"MTX1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"MUC1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"NPR1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"PI4KB","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"PKLR","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"PSMB4","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"PSMD4","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"RAB13","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"RFX5","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"RIT1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"RORC","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"RPS27","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A2","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A3","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A4","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A5","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A6","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A7","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A8","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A9","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A10","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A11","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A12","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"S100A13","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"SHC1","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"SPRR1A","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"SPRR1B","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"SPRR2A","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"SPRR2B","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"SPRR2C","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
"SPRR2D","sgit-st026-01-000-000","Amp","CNV","AP_1:1q21.3","Amp_AP_1:1q21.3","1q21.3",6,11,0.545454545454545
